"Company","Year","Scope","Category","Value","Unit","Source File"
"Apple","2023","Total","General","471400","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","2022","Total","General","324100","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","2021","Total","General","167000","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","2021","Total","Direct Emissions","500000","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","2024","Total","General","7.3","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","2024","Total","Energy","3300","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","General","18800","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","Waste","1200","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","General","36500","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","General","4100","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","Energy","1000","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","General","5200","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","General","22500","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","General","1700","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Scope 1","General","0.31","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Scope 1","Transportation","29.03","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","Transportation","20.83","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","General","21.8","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","2024","Total","General","1.97","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Total","General","8407304","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","2015","Scope 1","General","2","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","2030","Scope 1","General","2","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Scope 1","Energy","55200","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Scope 1","Energy","2","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"Apple","Recent","Scope 3","Energy","35.73","tonnes CO2e","Apple_Environmental_Progress_Report_2025.pdf"
"NASDAQ Dubai","Recent","Total","General","160","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","200","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","59.62","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2015","Total","General","9001","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","Direct Emissions","3.3","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","100","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","5.6","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","997.1","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","9746.6","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","7.1","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","0.25","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","619","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","50","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","2","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","6.1","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","8","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","14555400","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2020","Total","General","5","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","27303999","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","70343","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","68949","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","210083","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","14517998","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","10801981","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","7018898","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","1519","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","Direct Emissions","8.89","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2023","Total","Direct Emissions","6.14","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","Direct Emissions","31","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2023","Total","Direct Emissions","4.94","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","41490327","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","41795131","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","41666375","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","43093370","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","40436124","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","43431897","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","1621371","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","46513820","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","28786109","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","34259888","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","13537204","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","12303636","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","87507","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","Direct Emissions","64682","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","45756852","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","46798200","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","9855932","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","10548023","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","6660000","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","2290102","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","2119757","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","927425","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","28108255","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","20678873","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","351829","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","47096","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","14.05","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2023","Total","General","31","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","36.84","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","General","31","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","71794","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","17566480","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","17428553","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2028","Total","General","32765199","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","857987","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","1195345","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","3674761","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","651218","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2022","Total","General","7","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","1000","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","470828","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","492182","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","522069","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","723255","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","675716","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","10444966","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","14240964","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","860774","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","599052","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","Direct Emissions","9105001","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","44241302","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","22853712","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","29","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","50","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","28","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","32","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","3519640","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","1530098","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","Direct Emissions","20459311","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","89936","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","953845","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","4388724","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","45465928","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","20068274","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","1063500","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","1772217","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","3718839","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","3067346","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","13800597","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","8052376","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","4663035","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","4822635","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","260765","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","44628","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","1135328","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","Direct Emissions","1434451","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","35492","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","26525","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","665747","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","437334","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","14899589","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","Direct Emissions","8078901","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","8078901","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","10182949","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","Recent","Total","General","9761766","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","Direct Emissions","824","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","Direct Emissions","196907","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"NASDAQ Dubai","2024","Total","Transportation","10","tonnes CO2e","CB-Annual_Report_2024_-_EN.pdf"
"Various Companies","Recent","Scope 1","General","2","tonnes CO2e","DE_Royal-Avebe-integrierter-Geschaftsbericht-2022_2023.pdf"
"Various Companies","Recent","Scope 2","General","2","tonnes CO2e","DE_Royal-Avebe-integrierter-Geschaftsbericht-2022_2023.pdf"
"Various Companies","Recent","Scope 1","General","3","tonnes CO2e","DFX_SUSTAIN_REPORT_DE.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","2","tonnes CO2e","DFX_SUSTAIN_REPORT_EN.pdf"
"Various Companies","2022","Total","General","1","tonnes CO2e","DFX_SUSTAIN_REPORT_EN.pdf"
"Various Companies","Recent","Scope 1","General","3","tonnes CO2e","DFX_SUSTAIN_REPORT_EN.pdf"
"Various Companies","2022","Total","General","1","tonnes CO2e","DFX_SUSTAIN_REPORT_FR.pdf"
"Various Companies","Recent","Total","General","500","tonnes CO2e","DFX_SUSTAIN_REPORT_FR.pdf"
"Various Companies","Recent","Total","General","3","tonnes CO2e","DFX_SUSTAIN_REPORT_FR.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","3","tonnes CO2e","DFX_SUSTAIN_REPORT_NL.pdf"
"Various Companies","Recent","Scope 1","General","3","tonnes CO2e","DFX_SUSTAIN_REPORT_NL.pdf"
"Various Companies","Recent","Total","General","5.7","tonnes CO2e","EN_Royal-Avebe-integrated-annual-report-2022_2023.pdf"
